date,time,origin,destination,ridership
2025-04-06,12:00,Woodlands CIQ,JB Sentral,319
2025-04-06,13:00,Woodlands CIQ,JB Sentral,171
2025-04-06,14:00,JB Sentral,Woodlands CIQ,322
2025-04-06,15:00,JB Sentral,Woodlands CIQ,324
2025-04-06,15:00,Woodlands CIQ,JB Sentral,114
2025-04-06,16:00,JB Sentral,Woodlands CIQ,321
2025-04-06,16:00,Woodlands CIQ,JB Sentral,95
2025-04-06,17:00,JB Sentral,Woodlands CIQ,320
2025-04-06,17:00,Woodlands CIQ,JB Sentral,96
2025-04-06,18:00,Woodlands CIQ,JB Sentral,87
2025-04-06,19:00,JB Sentral,Woodlands CIQ,320
2025-04-06,20:00,JB Sentral,Woodlands CIQ,320
2025-04-06,20:00,Woodlands CIQ,JB Sentral,57
2025-04-06,21:00,JB Sentral,Woodlands CIQ,320
2025-04-06,21:00,Woodlands CIQ,JB Sentral,94
2025-04-06,22:00,JB Sentral,Woodlands CIQ,320
2025-04-06,22:00,Woodlands CIQ,JB Sentral,51
2025-04-06,23:00,Woodlands CIQ,JB Sentral,24
2025-04-07,05:00,JB Sentral,Woodlands CIQ,640
2025-04-07,06:00,JB Sentral,Woodlands CIQ,640
2025-04-07,07:00,JB Sentral,Woodlands CIQ,640
2025-04-07,08:00,JB Sentral,Woodlands CIQ,320
2025-04-07,08:00,Woodlands CIQ,JB Sentral,232
2025-04-07,09:00,Woodlands CIQ,JB Sentral,321
2025-04-07,10:00,JB Sentral,Woodlands CIQ,256
2025-04-07,11:00,JB Sentral,Woodlands CIQ,179
2025-04-07,11:00,Woodlands CIQ,JB Sentral,320
2025-04-07,12:00,JB Sentral,Woodlands CIQ,247
2025-04-07,12:00,Woodlands CIQ,JB Sentral,264
2025-04-07,13:00,Woodlands CIQ,JB Sentral,148
2025-04-07,15:00,JB Sentral,Woodlands CIQ,324
2025-04-07,16:00,JB Sentral,Woodlands CIQ,321
2025-04-07,16:00,Woodlands CIQ,JB Sentral,69
2025-04-07,17:00,JB Sentral,Woodlands CIQ,324
2025-04-07,17:00,Woodlands CIQ,JB Sentral,130
2025-04-07,18:00,Woodlands CIQ,JB Sentral,320
2025-04-07,19:00,JB Sentral,Woodlands CIQ,321
2025-04-07,20:00,JB Sentral,Woodlands CIQ,321
2025-04-07,20:00,Woodlands CIQ,JB Sentral,320
2025-04-07,21:00,JB Sentral,Woodlands CIQ,320
2025-04-07,21:00,Woodlands CIQ,JB Sentral,163
2025-04-07,22:00,JB Sentral,Woodlands CIQ,202
2025-04-07,22:00,Woodlands CIQ,JB Sentral,71
2025-04-07,23:00,Woodlands CIQ,JB Sentral,39
2025-04-08,05:00,JB Sentral,Woodlands CIQ,640
2025-04-08,06:00,JB Sentral,Woodlands CIQ,640
2025-04-08,07:00,JB Sentral,Woodlands CIQ,640
2025-04-08,08:00,JB Sentral,Woodlands CIQ,320
2025-04-08,08:00,Woodlands CIQ,JB Sentral,175
2025-04-08,09:00,Woodlands CIQ,JB Sentral,321
2025-04-08,10:00,JB Sentral,Woodlands CIQ,208
2025-04-08,11:00,JB Sentral,Woodlands CIQ,166
2025-04-08,11:00,Woodlands CIQ,JB Sentral,323
2025-04-08,12:00,JB Sentral,Woodlands CIQ,118
2025-04-08,12:00,Woodlands CIQ,JB Sentral,200
2025-04-08,13:00,Woodlands CIQ,JB Sentral,97
2025-04-08,14:00,JB Sentral,Woodlands CIQ,156
2025-04-08,15:00,JB Sentral,Woodlands CIQ,223
2025-04-08,15:00,Woodlands CIQ,JB Sentral,69
2025-04-08,16:00,JB Sentral,Woodlands CIQ,322
2025-04-08,16:00,Woodlands CIQ,JB Sentral,78
2025-04-08,17:00,JB Sentral,Woodlands CIQ,323
2025-04-08,17:00,Woodlands CIQ,JB Sentral,168
2025-04-08,18:00,Woodlands CIQ,JB Sentral,320
2025-04-08,19:00,JB Sentral,Woodlands CIQ,320
2025-04-08,20:00,JB Sentral,Woodlands CIQ,320
2025-04-08,20:00,Woodlands CIQ,JB Sentral,321
2025-04-08,21:00,JB Sentral,Woodlands CIQ,322
2025-04-08,21:00,Woodlands CIQ,JB Sentral,181
2025-04-08,22:00,JB Sentral,Woodlands CIQ,126
2025-04-08,22:00,Woodlands CIQ,JB Sentral,83
2025-04-08,23:00,Woodlands CIQ,JB Sentral,32
2025-04-09,05:00,JB Sentral,Woodlands CIQ,640
2025-04-09,06:00,JB Sentral,Woodlands CIQ,640
2025-04-09,07:00,JB Sentral,Woodlands CIQ,640
2025-04-09,08:00,JB Sentral,Woodlands CIQ,320
2025-04-09,08:00,Woodlands CIQ,JB Sentral,260
2025-04-09,09:00,Woodlands CIQ,JB Sentral,321
2025-04-09,10:00,JB Sentral,Woodlands CIQ,240
2025-04-09,11:00,JB Sentral,Woodlands CIQ,168
2025-04-09,11:00,Woodlands CIQ,JB Sentral,322
2025-04-09,12:00,JB Sentral,Woodlands CIQ,128
2025-04-09,12:00,Woodlands CIQ,JB Sentral,262
2025-04-09,13:00,Woodlands CIQ,JB Sentral,160
2025-04-09,14:00,JB Sentral,Woodlands CIQ,161
2025-04-09,15:00,JB Sentral,Woodlands CIQ,244
2025-04-09,15:00,Woodlands CIQ,JB Sentral,78
2025-04-09,16:00,JB Sentral,Woodlands CIQ,321
2025-04-09,16:00,Woodlands CIQ,JB Sentral,81
2025-04-09,17:00,JB Sentral,Woodlands CIQ,321
2025-04-09,17:00,Woodlands CIQ,JB Sentral,162
2025-04-09,18:00,Woodlands CIQ,JB Sentral,320
2025-04-09,19:00,JB Sentral,Woodlands CIQ,321
2025-04-09,20:00,JB Sentral,Woodlands CIQ,320
2025-04-09,20:00,Woodlands CIQ,JB Sentral,320
2025-04-09,21:00,JB Sentral,Woodlands CIQ,321
2025-04-09,21:00,Woodlands CIQ,JB Sentral,255
2025-04-09,22:00,JB Sentral,Woodlands CIQ,117
2025-04-09,22:00,Woodlands CIQ,JB Sentral,117
2025-04-09,23:00,Woodlands CIQ,JB Sentral,46
2025-04-10,05:00,JB Sentral,Woodlands CIQ,640
2025-04-10,06:00,JB Sentral,Woodlands CIQ,640
2025-04-10,07:00,JB Sentral,Woodlands CIQ,640
2025-04-10,08:00,JB Sentral,Woodlands CIQ,320
2025-04-10,08:00,Woodlands CIQ,JB Sentral,320
2025-04-10,09:00,Woodlands CIQ,JB Sentral,324
2025-04-10,11:00,JB Sentral,Woodlands CIQ,223
2025-04-10,12:00,JB Sentral,Woodlands CIQ,145
2025-04-10,12:00,Woodlands CIQ,JB Sentral,321
2025-04-10,13:00,Woodlands CIQ,JB Sentral,226
2025-04-10,14:00,JB Sentral,Woodlands CIQ,165
2025-04-10,15:00,JB Sentral,Woodlands CIQ,251
2025-04-10,15:00,Woodlands CIQ,JB Sentral,91
2025-04-10,16:00,JB Sentral,Woodlands CIQ,321
2025-04-10,16:00,Woodlands CIQ,JB Sentral,90
2025-04-10,17:00,JB Sentral,Woodlands CIQ,320
2025-04-10,17:00,Woodlands CIQ,JB Sentral,220
2025-04-10,18:00,Woodlands CIQ,JB Sentral,320
2025-04-10,19:00,JB Sentral,Woodlands CIQ,320
2025-04-10,20:00,JB Sentral,Woodlands CIQ,320
2025-04-10,20:00,Woodlands CIQ,JB Sentral,320
2025-04-10,21:00,JB Sentral,Woodlands CIQ,320
2025-04-10,21:00,Woodlands CIQ,JB Sentral,322
2025-04-10,22:00,JB Sentral,Woodlands CIQ,153
2025-04-10,22:00,Woodlands CIQ,JB Sentral,178
2025-04-10,23:00,Woodlands CIQ,JB Sentral,54
2025-04-11,05:00,JB Sentral,Woodlands CIQ,639
2025-04-11,06:00,JB Sentral,Woodlands CIQ,640
2025-04-11,07:00,JB Sentral,Woodlands CIQ,640
2025-04-11,08:00,JB Sentral,Woodlands CIQ,321
2025-04-11,08:00,Woodlands CIQ,JB Sentral,321
2025-04-11,09:00,Woodlands CIQ,JB Sentral,322
2025-04-11,10:00,JB Sentral,Woodlands CIQ,191
2025-04-11,11:00,JB Sentral,Woodlands CIQ,187
2025-04-11,11:00,Woodlands CIQ,JB Sentral,321
2025-04-11,12:00,JB Sentral,Woodlands CIQ,160
2025-04-11,12:00,Woodlands CIQ,JB Sentral,320
2025-04-11,13:00,Woodlands CIQ,JB Sentral,324
2025-04-11,14:00,JB Sentral,Woodlands CIQ,141
2025-04-11,15:00,JB Sentral,Woodlands CIQ,264
2025-04-11,15:00,Woodlands CIQ,JB Sentral,322
2025-04-11,16:00,JB Sentral,Woodlands CIQ,322
2025-04-11,16:00,Woodlands CIQ,JB Sentral,320
2025-04-11,17:00,JB Sentral,Woodlands CIQ,324
2025-04-11,17:00,Woodlands CIQ,JB Sentral,320
2025-04-11,18:00,Woodlands CIQ,JB Sentral,321
2025-04-11,19:00,JB Sentral,Woodlands CIQ,321
2025-04-11,20:00,JB Sentral,Woodlands CIQ,320
2025-04-11,20:00,Woodlands CIQ,JB Sentral,320
2025-04-11,21:00,JB Sentral,Woodlands CIQ,321
2025-04-11,21:00,Woodlands CIQ,JB Sentral,323
2025-04-11,22:00,JB Sentral,Woodlands CIQ,268
2025-04-11,22:00,Woodlands CIQ,JB Sentral,322
2025-04-11,23:00,Woodlands CIQ,JB Sentral,321
2025-04-12,05:00,JB Sentral,Woodlands CIQ,160
2025-04-12,06:00,JB Sentral,Woodlands CIQ,284
2025-04-12,07:00,JB Sentral,Woodlands CIQ,398
2025-04-12,08:00,JB Sentral,Woodlands CIQ,272
2025-04-12,08:00,Woodlands CIQ,JB Sentral,320
2025-04-12,09:00,Woodlands CIQ,JB Sentral,320
2025-04-12,10:00,JB Sentral,Woodlands CIQ,268
2025-04-12,11:00,JB Sentral,Woodlands CIQ,235
2025-04-12,11:00,Woodlands CIQ,JB Sentral,322
2025-04-12,12:00,JB Sentral,Woodlands CIQ,242
2025-04-12,12:00,Woodlands CIQ,JB Sentral,320
2025-04-12,13:00,Woodlands CIQ,JB Sentral,321
2025-04-12,14:00,JB Sentral,Woodlands CIQ,316
2025-04-12,15:00,JB Sentral,Woodlands CIQ,325
2025-04-12,15:00,Woodlands CIQ,JB Sentral,325
2025-04-12,16:00,JB Sentral,Woodlands CIQ,320
2025-04-12,16:00,Woodlands CIQ,JB Sentral,328
2025-04-12,17:00,JB Sentral,Woodlands CIQ,321
2025-04-12,17:00,Woodlands CIQ,JB Sentral,326
2025-04-12,18:00,Woodlands CIQ,JB Sentral,259
2025-04-12,19:00,JB Sentral,Woodlands CIQ,322
2025-04-12,20:00,JB Sentral,Woodlands CIQ,322
2025-04-12,20:00,Woodlands CIQ,JB Sentral,150
2025-04-12,21:00,JB Sentral,Woodlands CIQ,320
2025-04-12,21:00,Woodlands CIQ,JB Sentral,149
2025-04-12,22:00,JB Sentral,Woodlands CIQ,323
2025-04-12,22:00,Woodlands CIQ,JB Sentral,128
2025-04-12,23:00,Woodlands CIQ,JB Sentral,61
2025-04-13,05:00,JB Sentral,Woodlands CIQ,128
2025-04-13,06:00,JB Sentral,Woodlands CIQ,127
2025-04-13,07:00,JB Sentral,Woodlands CIQ,219
2025-04-13,08:00,JB Sentral,Woodlands CIQ,323
2025-04-13,08:00,Woodlands CIQ,JB Sentral,323
2025-04-13,09:00,Woodlands CIQ,JB Sentral,320
2025-04-13,10:00,JB Sentral,Woodlands CIQ,322
2025-04-13,11:00,JB Sentral,Woodlands CIQ,325
2025-04-13,11:00,Woodlands CIQ,JB Sentral,324
2025-04-13,12:00,JB Sentral,Woodlands CIQ,325
2025-04-13,12:00,Woodlands CIQ,JB Sentral,321
2025-04-13,13:00,Woodlands CIQ,JB Sentral,204
2025-04-13,14:00,JB Sentral,Woodlands CIQ,322
2025-04-13,15:00,JB Sentral,Woodlands CIQ,321
2025-04-13,15:00,Woodlands CIQ,JB Sentral,110
2025-04-13,16:00,JB Sentral,Woodlands CIQ,321
2025-04-13,16:00,Woodlands CIQ,JB Sentral,122
2025-04-13,17:00,JB Sentral,Woodlands CIQ,321
2025-04-13,17:00,Woodlands CIQ,JB Sentral,132
2025-04-13,18:00,Woodlands CIQ,JB Sentral,71
2025-04-13,19:00,JB Sentral,Woodlands CIQ,321
2025-04-13,20:00,JB Sentral,Woodlands CIQ,320
2025-04-13,20:00,Woodlands CIQ,JB Sentral,96
2025-04-13,21:00,JB Sentral,Woodlands CIQ,320
2025-04-13,21:00,Woodlands CIQ,JB Sentral,85
2025-04-13,22:00,JB Sentral,Woodlands CIQ,320
2025-04-13,22:00,Woodlands CIQ,JB Sentral,84
2025-04-13,23:00,Woodlands CIQ,JB Sentral,38
2025-04-14,05:00,JB Sentral,Woodlands CIQ,640
2025-04-14,06:00,JB Sentral,Woodlands CIQ,640
2025-04-14,07:00,JB Sentral,Woodlands CIQ,640
2025-04-14,08:00,JB Sentral,Woodlands CIQ,320
2025-04-14,08:00,Woodlands CIQ,JB Sentral,203
2025-04-14,09:00,Woodlands CIQ,JB Sentral,321
2025-04-14,10:00,JB Sentral,Woodlands CIQ,283
2025-04-14,11:00,JB Sentral,Woodlands CIQ,194
2025-04-14,11:00,Woodlands CIQ,JB Sentral,323
2025-04-14,12:00,JB Sentral,Woodlands CIQ,224
2025-04-14,12:00,Woodlands CIQ,JB Sentral,320
2025-04-14,13:00,Woodlands CIQ,JB Sentral,166
2025-04-14,15:00,JB Sentral,Woodlands CIQ,322
2025-04-14,16:00,JB Sentral,Woodlands CIQ,320
2025-04-14,16:00,Woodlands CIQ,JB Sentral,73
2025-04-14,17:00,JB Sentral,Woodlands CIQ,324
2025-04-14,17:00,Woodlands CIQ,JB Sentral,143
2025-04-14,18:00,Woodlands CIQ,JB Sentral,321
2025-04-14,19:00,JB Sentral,Woodlands CIQ,324
2025-04-14,20:00,JB Sentral,Woodlands CIQ,320
2025-04-14,20:00,Woodlands CIQ,JB Sentral,320
2025-04-14,21:00,JB Sentral,Woodlands CIQ,322
2025-04-14,21:00,Woodlands CIQ,JB Sentral,159
2025-04-14,22:00,JB Sentral,Woodlands CIQ,240
2025-04-14,22:00,Woodlands CIQ,JB Sentral,81
2025-04-14,23:00,Woodlands CIQ,JB Sentral,23
2025-04-15,05:00,JB Sentral,Woodlands CIQ,640
2025-04-15,06:00,JB Sentral,Woodlands CIQ,640
2025-04-15,07:00,JB Sentral,Woodlands CIQ,640
2025-04-15,08:00,JB Sentral,Woodlands CIQ,320
2025-04-15,08:00,Woodlands CIQ,JB Sentral,262
2025-04-15,09:00,Woodlands CIQ,JB Sentral,320
2025-04-15,10:00,JB Sentral,Woodlands CIQ,235
2025-04-15,11:00,JB Sentral,Woodlands CIQ,161
2025-04-15,11:00,Woodlands CIQ,JB Sentral,324
2025-04-15,12:00,JB Sentral,Woodlands CIQ,163
2025-04-15,12:00,Woodlands CIQ,JB Sentral,242
2025-04-15,13:00,Woodlands CIQ,JB Sentral,117
2025-04-15,14:00,JB Sentral,Woodlands CIQ,194
2025-04-15,15:00,JB Sentral,Woodlands CIQ,305
2025-04-15,15:00,Woodlands CIQ,JB Sentral,82
2025-04-15,16:00,JB Sentral,Woodlands CIQ,320
2025-04-15,16:00,Woodlands CIQ,JB Sentral,86
2025-04-15,17:00,JB Sentral,Woodlands CIQ,324
2025-04-15,17:00,Woodlands CIQ,JB Sentral,153
2025-04-15,18:00,Woodlands CIQ,JB Sentral,320
2025-04-15,19:00,JB Sentral,Woodlands CIQ,320
2025-04-15,20:00,JB Sentral,Woodlands CIQ,321
2025-04-15,20:00,Woodlands CIQ,JB Sentral,320
2025-04-15,21:00,JB Sentral,Woodlands CIQ,320
2025-04-15,21:00,Woodlands CIQ,JB Sentral,280
2025-04-15,22:00,JB Sentral,Woodlands CIQ,167
2025-04-15,22:00,Woodlands CIQ,JB Sentral,125
2025-04-15,23:00,Woodlands CIQ,JB Sentral,29
2025-04-16,05:00,JB Sentral,Woodlands CIQ,640
2025-04-16,06:00,JB Sentral,Woodlands CIQ,640
2025-04-16,07:00,JB Sentral,Woodlands CIQ,640
2025-04-16,08:00,JB Sentral,Woodlands CIQ,320
2025-04-16,08:00,Woodlands CIQ,JB Sentral,319
2025-04-16,09:00,Woodlands CIQ,JB Sentral,323
2025-04-16,10:00,JB Sentral,Woodlands CIQ,229
2025-04-16,11:00,JB Sentral,Woodlands CIQ,133
2025-04-16,11:00,Woodlands CIQ,JB Sentral,323
2025-04-16,12:00,JB Sentral,Woodlands CIQ,123
2025-04-16,12:00,Woodlands CIQ,JB Sentral,282
2025-04-16,13:00,Woodlands CIQ,JB Sentral,153
2025-04-16,14:00,JB Sentral,Woodlands CIQ,162
2025-04-16,15:00,JB Sentral,Woodlands CIQ,293
2025-04-16,15:00,Woodlands CIQ,JB Sentral,132
2025-04-16,16:00,JB Sentral,Woodlands CIQ,321
2025-04-16,16:00,Woodlands CIQ,JB Sentral,87
2025-04-16,17:00,JB Sentral,Woodlands CIQ,321
2025-04-16,17:00,Woodlands CIQ,JB Sentral,213
2025-04-16,18:00,Woodlands CIQ,JB Sentral,307
2025-04-16,19:00,JB Sentral,Woodlands CIQ,321
2025-04-16,20:00,JB Sentral,Woodlands CIQ,321
2025-04-16,20:00,Woodlands CIQ,JB Sentral,320
2025-04-16,21:00,JB Sentral,Woodlands CIQ,320
2025-04-16,21:00,Woodlands CIQ,JB Sentral,325
2025-04-16,22:00,JB Sentral,Woodlands CIQ,149
2025-04-16,22:00,Woodlands CIQ,JB Sentral,299
2025-04-16,23:00,Woodlands CIQ,JB Sentral,53
2025-04-17,05:00,JB Sentral,Woodlands CIQ,640
2025-04-17,06:00,JB Sentral,Woodlands CIQ,640
2025-04-17,07:00,JB Sentral,Woodlands CIQ,640
2025-04-17,08:00,JB Sentral,Woodlands CIQ,320
2025-04-17,08:00,Woodlands CIQ,JB Sentral,321
2025-04-17,09:00,Woodlands CIQ,JB Sentral,322
2025-04-17,11:00,JB Sentral,Woodlands CIQ,180
2025-04-17,12:00,JB Sentral,Woodlands CIQ,124
2025-04-17,12:00,Woodlands CIQ,JB Sentral,323
2025-04-17,13:00,Woodlands CIQ,JB Sentral,321
2025-04-17,14:00,JB Sentral,Woodlands CIQ,142
2025-04-17,15:00,JB Sentral,Woodlands CIQ,197
2025-04-17,15:00,Woodlands CIQ,JB Sentral,324
2025-04-17,16:00,JB Sentral,Woodlands CIQ,288
2025-04-17,16:00,Woodlands CIQ,JB Sentral,326
2025-04-17,17:00,JB Sentral,Woodlands CIQ,274
2025-04-17,17:00,Woodlands CIQ,JB Sentral,323
2025-04-17,18:00,Woodlands CIQ,JB Sentral,322
2025-04-17,19:00,JB Sentral,Woodlands CIQ,314
2025-04-17,20:00,JB Sentral,Woodlands CIQ,320
2025-04-17,20:00,Woodlands CIQ,JB Sentral,321
2025-04-17,21:00,JB Sentral,Woodlands CIQ,322
2025-04-17,21:00,Woodlands CIQ,JB Sentral,323
2025-04-17,22:00,JB Sentral,Woodlands CIQ,252
2025-04-17,22:00,Woodlands CIQ,JB Sentral,323
2025-04-17,23:00,Woodlands CIQ,JB Sentral,320
2025-04-18,05:00,JB Sentral,Woodlands CIQ,168
2025-04-18,06:00,JB Sentral,Woodlands CIQ,187
2025-04-18,07:00,JB Sentral,Woodlands CIQ,224
2025-04-18,08:00,JB Sentral,Woodlands CIQ,260
2025-04-18,08:00,Woodlands CIQ,JB Sentral,320
2025-04-18,09:00,Woodlands CIQ,JB Sentral,329
2025-04-18,10:00,JB Sentral,Woodlands CIQ,193
2025-04-18,11:00,JB Sentral,Woodlands CIQ,193
2025-04-18,11:00,Woodlands CIQ,JB Sentral,322
2025-04-18,12:00,JB Sentral,Woodlands CIQ,155
2025-04-18,12:00,Woodlands CIQ,JB Sentral,328
2025-04-18,13:00,Woodlands CIQ,JB Sentral,325
2025-04-18,14:00,JB Sentral,Woodlands CIQ,244
2025-04-18,15:00,JB Sentral,Woodlands CIQ,322
2025-04-18,15:00,Woodlands CIQ,JB Sentral,321
2025-04-18,16:00,JB Sentral,Woodlands CIQ,319
2025-04-18,16:00,Woodlands CIQ,JB Sentral,321
2025-04-18,17:00,JB Sentral,Woodlands CIQ,321
2025-04-18,17:00,Woodlands CIQ,JB Sentral,325
2025-04-18,18:00,Woodlands CIQ,JB Sentral,324
2025-04-18,19:00,JB Sentral,Woodlands CIQ,322
2025-04-18,20:00,JB Sentral,Woodlands CIQ,320
2025-04-18,20:00,Woodlands CIQ,JB Sentral,323
2025-04-18,21:00,JB Sentral,Woodlands CIQ,322
2025-04-18,21:00,Woodlands CIQ,JB Sentral,324
2025-04-18,22:00,JB Sentral,Woodlands CIQ,320
2025-04-18,22:00,Woodlands CIQ,JB Sentral,320
2025-04-18,23:00,Woodlands CIQ,JB Sentral,100
2025-04-19,05:00,JB Sentral,Woodlands CIQ,158
2025-04-19,06:00,JB Sentral,Woodlands CIQ,299
2025-04-19,07:00,JB Sentral,Woodlands CIQ,428
2025-04-19,08:00,JB Sentral,Woodlands CIQ,321
2025-04-19,08:00,Woodlands CIQ,JB Sentral,322
2025-04-19,09:00,Woodlands CIQ,JB Sentral,321
2025-04-19,10:00,JB Sentral,Woodlands CIQ,324
2025-04-19,11:00,JB Sentral,Woodlands CIQ,320
2025-04-19,11:00,Woodlands CIQ,JB Sentral,323
2025-04-19,12:00,JB Sentral,Woodlands CIQ,324
2025-04-19,12:00,Woodlands CIQ,JB Sentral,322
2025-04-19,13:00,Woodlands CIQ,JB Sentral,321
2025-04-19,14:00,JB Sentral,Woodlands CIQ,321
2025-04-19,15:00,JB Sentral,Woodlands CIQ,327
2025-04-19,15:00,Woodlands CIQ,JB Sentral,323
2025-04-19,16:00,JB Sentral,Woodlands CIQ,324
2025-04-19,16:00,Woodlands CIQ,JB Sentral,327
2025-04-19,17:00,JB Sentral,Woodlands CIQ,322
2025-04-19,17:00,Woodlands CIQ,JB Sentral,238
2025-04-19,18:00,Woodlands CIQ,JB Sentral,207
2025-04-19,19:00,JB Sentral,Woodlands CIQ,324
2025-04-19,20:00,JB Sentral,Woodlands CIQ,323
2025-04-19,20:00,Woodlands CIQ,JB Sentral,146
2025-04-19,21:00,JB Sentral,Woodlands CIQ,320
2025-04-19,21:00,Woodlands CIQ,JB Sentral,146
2025-04-19,22:00,JB Sentral,Woodlands CIQ,320
2025-04-19,22:00,Woodlands CIQ,JB Sentral,90
2025-04-19,23:00,Woodlands CIQ,JB Sentral,93
2025-04-20,05:00,JB Sentral,Woodlands CIQ,122
2025-04-20,06:00,JB Sentral,Woodlands CIQ,118
2025-04-20,07:00,JB Sentral,Woodlands CIQ,478
2025-04-20,08:00,JB Sentral,Woodlands CIQ,326
2025-04-20,08:00,Woodlands CIQ,JB Sentral,201
2025-04-20,09:00,Woodlands CIQ,JB Sentral,326
2025-04-20,10:00,JB Sentral,Woodlands CIQ,326
2025-04-20,11:00,JB Sentral,Woodlands CIQ,322
2025-04-20,11:00,Woodlands CIQ,JB Sentral,322
2025-04-20,12:00,JB Sentral,Woodlands CIQ,326
2025-04-20,12:00,Woodlands CIQ,JB Sentral,259
2025-04-20,13:00,Woodlands CIQ,JB Sentral,132
2025-04-20,14:00,JB Sentral,Woodlands CIQ,324
2025-04-20,15:00,JB Sentral,Woodlands CIQ,327
2025-04-20,15:00,Woodlands CIQ,JB Sentral,108
2025-04-20,16:00,JB Sentral,Woodlands CIQ,322
2025-04-20,16:00,Woodlands CIQ,JB Sentral,127
2025-04-20,17:00,JB Sentral,Woodlands CIQ,325
2025-04-20,17:00,Woodlands CIQ,JB Sentral,93
2025-04-20,18:00,Woodlands CIQ,JB Sentral,83
2025-04-20,19:00,JB Sentral,Woodlands CIQ,323
2025-04-20,20:00,JB Sentral,Woodlands CIQ,320
2025-04-20,20:00,Woodlands CIQ,JB Sentral,54
2025-04-20,21:00,JB Sentral,Woodlands CIQ,320
2025-04-20,21:00,Woodlands CIQ,JB Sentral,88
2025-04-20,22:00,JB Sentral,Woodlands CIQ,320
2025-04-20,22:00,Woodlands CIQ,JB Sentral,53
2025-04-20,23:00,Woodlands CIQ,JB Sentral,38
2025-04-21,05:00,JB Sentral,Woodlands CIQ,640
2025-04-21,06:00,JB Sentral,Woodlands CIQ,640
2025-04-21,07:00,JB Sentral,Woodlands CIQ,640
2025-04-21,08:00,JB Sentral,Woodlands CIQ,320
2025-04-21,08:00,Woodlands CIQ,JB Sentral,244
2025-04-21,09:00,Woodlands CIQ,JB Sentral,323
2025-04-21,10:00,JB Sentral,Woodlands CIQ,325
2025-04-21,11:00,JB Sentral,Woodlands CIQ,254
2025-04-21,11:00,Woodlands CIQ,JB Sentral,324
2025-04-21,12:00,JB Sentral,Woodlands CIQ,323
2025-04-21,12:00,Woodlands CIQ,JB Sentral,261
2025-04-21,13:00,Woodlands CIQ,JB Sentral,122
2025-04-21,15:00,JB Sentral,Woodlands CIQ,326
2025-04-21,16:00,JB Sentral,Woodlands CIQ,322
2025-04-21,16:00,Woodlands CIQ,JB Sentral,99
2025-04-21,17:00,JB Sentral,Woodlands CIQ,322
2025-04-21,17:00,Woodlands CIQ,JB Sentral,133
2025-04-21,18:00,Woodlands CIQ,JB Sentral,320
2025-04-21,19:00,JB Sentral,Woodlands CIQ,325
2025-04-21,20:00,JB Sentral,Woodlands CIQ,321
2025-04-21,20:00,Woodlands CIQ,JB Sentral,320
2025-04-21,21:00,JB Sentral,Woodlands CIQ,321
2025-04-21,21:00,Woodlands CIQ,JB Sentral,157
2025-04-21,22:00,JB Sentral,Woodlands CIQ,311
2025-04-21,22:00,Woodlands CIQ,JB Sentral,86
2025-04-21,23:00,Woodlands CIQ,JB Sentral,23
2025-04-22,05:00,JB Sentral,Woodlands CIQ,640
2025-04-22,06:00,JB Sentral,Woodlands CIQ,640
2025-04-22,07:00,JB Sentral,Woodlands CIQ,640
2025-04-22,08:00,JB Sentral,Woodlands CIQ,320
2025-04-22,08:00,Woodlands CIQ,JB Sentral,244
2025-04-22,09:00,Woodlands CIQ,JB Sentral,323
2025-04-22,10:00,JB Sentral,Woodlands CIQ,227
2025-04-22,11:00,JB Sentral,Woodlands CIQ,135
2025-04-22,11:00,Woodlands CIQ,JB Sentral,321
2025-04-22,12:00,JB Sentral,Woodlands CIQ,144
2025-04-22,12:00,Woodlands CIQ,JB Sentral,216
2025-04-22,13:00,Woodlands CIQ,JB Sentral,100
2025-04-22,14:00,JB Sentral,Woodlands CIQ,152
2025-04-22,15:00,JB Sentral,Woodlands CIQ,323
2025-04-22,15:00,Woodlands CIQ,JB Sentral,77
2025-04-22,16:00,JB Sentral,Woodlands CIQ,321
2025-04-22,16:00,Woodlands CIQ,JB Sentral,79
2025-04-22,17:00,JB Sentral,Woodlands CIQ,322
2025-04-22,17:00,Woodlands CIQ,JB Sentral,136
2025-04-22,18:00,Woodlands CIQ,JB Sentral,320
2025-04-22,19:00,JB Sentral,Woodlands CIQ,321
2025-04-22,20:00,JB Sentral,Woodlands CIQ,320
2025-04-22,20:00,Woodlands CIQ,JB Sentral,320
2025-04-22,21:00,JB Sentral,Woodlands CIQ,320
2025-04-22,21:00,Woodlands CIQ,JB Sentral,184
2025-04-22,22:00,JB Sentral,Woodlands CIQ,198
2025-04-22,22:00,Woodlands CIQ,JB Sentral,84
2025-04-22,23:00,Woodlands CIQ,JB Sentral,25
2025-04-23,05:00,JB Sentral,Woodlands CIQ,640
2025-04-23,06:00,JB Sentral,Woodlands CIQ,640
2025-04-23,07:00,JB Sentral,Woodlands CIQ,640
2025-04-23,08:00,JB Sentral,Woodlands CIQ,320
2025-04-23,08:00,Woodlands CIQ,JB Sentral,266
2025-04-23,09:00,Woodlands CIQ,JB Sentral,320
2025-04-23,10:00,JB Sentral,Woodlands CIQ,274
2025-04-23,11:00,JB Sentral,Woodlands CIQ,176
2025-04-23,11:00,Woodlands CIQ,JB Sentral,322
2025-04-23,12:00,JB Sentral,Woodlands CIQ,115
