od_pair,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Midvalley → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Midvalley → Bandar Tasek Selatan,5.0,1.0,4.0,3.0,2.0,4.0,995.0,604.0,634.0,296.0,388.0,290.0,354.0,545.0,834.0,1175.0,1704.0,5115.0,17586.0,6387.0,2679.0,799.0,1614.0,1587.0
Midvalley → Bangi,56.0,3.0,0.0,0.0,0.0,0.0,356.0,194.0,133.0,82.0,136.0,105.0,118.0,158.0,325.0,358.0,588.0,1196.0,2252.0,4378.0,1782.0,1220.0,962.0,1117.0
Midvalley → Bank Negara,0.0,0.0,0.0,0.0,0.0,0.0,56.0,40.0,141.0,13.0,41.0,42.0,48.0,86.0,121.0,107.0,111.0,229.0,141.0,128.0,93.0,63.0,45.0,28.0
Midvalley → Batang Benar,49.0,0.0,0.0,0.0,0.0,4.0,182.0,97.0,53.0,102.0,47.0,77.0,78.0,92.0,200.0,326.0,274.0,652.0,1200.0,2795.0,757.0,457.0,230.0,179.0
Midvalley → Batang Kali,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,12.0,5.0,23.0,33.0,76.0,16.0,19.0,8.0,2.0
Midvalley → Batu Caves,51.0,8.0,3.0,0.0,0.0,1.0,230.0,250.0,238.0,245.0,307.0,234.0,236.0,293.0,432.0,463.0,551.0,987.0,2446.0,2679.0,1333.0,938.0,610.0,961.0
Midvalley → Batu Kentonmen,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,17.0,4.0,6.0,6.0,10.0,23.0,38.0,46.0,75.0,118.0,480.0,292.0,149.0,49.0,28.0,37.0
Midvalley → Batu Tiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,6.0,10.0,2.0,1.0,2.0,0.0
Midvalley → Bukit Badak,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0
Midvalley → Jalan Kastam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midvalley → KL Sentral,1.0,1.0,3.0,0.0,0.0,2.0,775.0,461.0,470.0,340.0,615.0,585.0,826.0,1292.0,1851.0,2294.0,2628.0,3531.0,3158.0,2941.0,1855.0,1545.0,870.0,221.0
Midvalley → Kajang,7.0,0.0,0.0,1.0,0.0,1.0,466.0,250.0,201.0,162.0,118.0,131.0,233.0,404.0,558.0,893.0,1379.0,2980.0,7226.0,5239.0,2346.0,2106.0,1289.0,711.0
Midvalley → Kajang 2,9.0,0.0,0.0,0.0,0.0,0.0,192.0,251.0,116.0,11.0,39.0,39.0,62.0,108.0,185.0,202.0,507.0,827.0,2429.0,3106.0,1102.0,506.0,292.0,561.0
Midvalley → Kampung Batu,1.0,0.0,0.0,0.0,0.0,0.0,158.0,82.0,32.0,32.0,24.0,30.0,55.0,121.0,162.0,240.0,448.0,1578.0,1947.0,1233.0,1413.0,543.0,336.0,291.0
Midvalley → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,3.0,7.0,12.0,4.0,0.0,0.0,0.0
Midvalley → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0
Midvalley → Kepong,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,13.0,5.0,15.0,19.0,12.0,68.0,309.0,156.0,82.0,176.0,70.0,0.0
Midvalley → Kepong Sentral,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,6.0,5.0,4.0,4.0,12.0,18.0,21.0,133.0,176.0,44.0,25.0,10.0,5.0,0.0
Midvalley → Klang,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,7.0,21.0,26.0,24.0,9.0,5.0,6.0,0.0
Midvalley → Kuala Kubu Bharu,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,5.0,69.0,29.0,14.0,21.0,9.0,2.0
Midvalley → Kuala Lumpur,1.0,0.0,0.0,1.0,2.0,1.0,61.0,23.0,15.0,64.0,49.0,62.0,74.0,101.0,102.0,148.0,144.0,200.0,125.0,89.0,71.0,64.0,44.0,6.0
Midvalley → Kuang,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,12.0,16.0,44.0,66.0,5.0,6.0,2.0,0.0
Midvalley → Labu,74.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,22.0,79.0,49.0,67.0,32.0,29.0,59.0,66.0,132.0,114.0,638.0,942.0,372.0,159.0,98.0,32.0
Midvalley → Midvalley,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,2.0,3.0,3.0,5.0,8.0,13.0,13.0,13.0,15.0,24.0,55.0,37.0,5.0,13.0,16.0
Midvalley → Nilai,257.0,6.0,0.0,1.0,0.0,1.0,305.0,193.0,143.0,196.0,91.0,154.0,183.0,174.0,353.0,363.0,581.0,656.0,1475.0,4023.0,1345.0,927.0,440.0,495.0
Midvalley → Padang Jawa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,10.0,6.0,3.0,3.0,1.0
Midvalley → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,6.0,0.0,0.0
Midvalley → Pelabuhan Klang Selatan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0
Midvalley → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,33.0,9.0,3.0,3.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midvalley → Petaling,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
Midvalley → Pulau Sebang (Tampin),6.0,1.0,2.0,1.0,1.0,7.0,116.0,111.0,30.0,18.0,183.0,40.0,115.0,103.0,156.0,308.0,368.0,337.0,341.0,407.0,571.0,198.0,105.0,46.0
Midvalley → Putra,0.0,0.0,0.0,0.0,0.0,0.0,87.0,105.0,58.0,24.0,70.0,38.0,45.0,80.0,98.0,98.0,187.0,400.0,1342.0,572.0,596.0,342.0,212.0,52.0
Midvalley → Rasa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,5.0,10.0,24.0,61.0,8.0,19.0,5.0,1.0
Midvalley → Rawang,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,7.0,5.0,13.0,8.0,20.0,11.0,18.0,74.0,61.0,101.0,274.0,64.0,219.0,70.0,10.0
Midvalley → Rembau,2.0,1.0,0.0,0.0,0.0,1.0,21.0,25.0,7.0,17.0,49.0,40.0,55.0,31.0,22.0,65.0,88.0,62.0,163.0,165.0,191.0,55.0,46.0,4.0
Midvalley → Salak Selatan,0.0,0.0,3.0,1.0,0.0,0.0,275.0,160.0,130.0,167.0,89.0,87.0,71.0,141.0,151.0,312.0,468.0,1188.0,6128.0,2021.0,1047.0,449.0,735.0,1617.0
Midvalley → Segambut,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,2.0,30.0,4.0,5.0,4.0,8.0,6.0,22.0,134.0,104.0,40.0,26.0,23.0,10.0,2.0
Midvalley → Senawang,197.0,4.0,0.0,1.0,0.0,0.0,122.0,92.0,48.0,137.0,58.0,76.0,95.0,112.0,242.0,220.0,400.0,358.0,859.0,1697.0,1558.0,774.0,566.0,331.0
Midvalley → Sentul,3.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,16.0,12.0,7.0,11.0,29.0,36.0,56.0,80.0,152.0,412.0,1283.0,483.0,417.0,206.0,82.0,165.0
Midvalley → Seputeh,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,64.0,136.0,45.0,41.0,29.0,77.0,91.0,111.0,182.0,350.0,525.0,350.0,184.0,149.0,59.0,8.0
Midvalley → Serdang,6.0,0.0,0.0,2.0,0.0,0.0,610.0,374.0,263.0,131.0,174.0,204.0,208.0,483.0,693.0,895.0,1519.0,3602.0,9265.0,5751.0,1685.0,2157.0,1695.0,1604.0
Midvalley → Seremban,634.0,21.0,3.0,0.0,1.0,7.0,530.0,440.0,292.0,416.0,270.0,438.0,719.0,741.0,1241.0,930.0,1706.0,1412.0,2414.0,5559.0,3292.0,2509.0,2125.0,731.0
Midvalley → Serendah,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,16.0,99.0,80.0,22.0,24.0,10.0,2.0
Midvalley → Seri Setia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
Midvalley → Setia Jaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,8.0,8.0,4.0,2.0,4.0,0.0
Midvalley → Shah Alam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,8.0,27.0,6.0,1.0,3.0,0.0
Midvalley → Subang Jaya,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,6.0,11.0,3.0,1.0,0.0,2.0,0.0
Midvalley → Sungai Buloh,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,3.0,5.0,6.0,4.0,5.0,12.0,21.0,25.0,34.0,41.0,60.0,48.0,19.0,20.0,4.0
Midvalley → Sungai Gadut,55.0,6.0,0.0,0.0,0.0,1.0,62.0,58.0,45.0,28.0,32.0,25.0,64.0,62.0,107.0,80.0,147.0,202.0,333.0,569.0,601.0,353.0,200.0,72.0
Midvalley → Taman Wahyu,6.0,0.0,0.0,0.0,0.0,0.0,94.0,63.0,56.0,27.0,29.0,18.0,64.0,89.0,164.0,222.0,508.0,1109.0,1769.0,1221.0,1101.0,490.0,385.0,563.0
Midvalley → Tanjong Malim,7.0,0.0,0.0,0.0,0.0,1.0,13.0,5.0,1.0,0.0,3.0,12.0,10.0,5.0,6.0,21.0,38.0,24.0,48.0,87.0,29.0,23.0,33.0,11.0
Midvalley → Telok Gadong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0
Midvalley → Telok Pulai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0
Midvalley → Tiroi,238.0,2.0,0.0,0.0,0.0,2.0,88.0,56.0,31.0,154.0,32.0,47.0,59.0,43.0,171.0,158.0,261.0,311.0,971.0,1669.0,613.0,403.0,281.0,130.0
Midvalley → UKM,8.0,1.0,1.0,0.0,2.0,5.0,367.0,177.0,79.0,34.0,60.0,63.0,123.0,201.0,294.0,407.0,547.0,870.0,2171.0,2978.0,1437.0,781.0,513.0,347.0
Midvalley → Unknown,0.0,0.0,0.0,0.0,0.0,1.0,16.0,17.0,14.0,3.0,4.0,4.0,6.0,3.0,6.0,2.0,3.0,16.0,5.0,4.0,5.0,5.0,3.0,0.0
Nilai → Abdullah Hukum,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,8.0,0.0,14.0,1.0,1.0,2.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0
Nilai → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Nilai → Bandar Tasek Selatan,49.0,16.0,16.0,8.0,8.0,82.0,1931.0,4699.0,2791.0,2261.0,2497.0,2342.0,1800.0,1122.0,1693.0,1980.0,1806.0,1717.0,1434.0,1310.0,1125.0,1314.0,528.0,120.0
Nilai → Bangi,0.0,0.0,0.0,0.0,0.0,3.0,97.0,240.0,155.0,82.0,153.0,111.0,114.0,112.0,108.0,131.0,149.0,183.0,153.0,77.0,86.0,55.0,28.0,1.0
Nilai → Bank Negara,4.0,0.0,0.0,0.0,0.0,8.0,189.0,783.0,1539.0,412.0,243.0,203.0,163.0,102.0,107.0,58.0,79.0,39.0,94.0,308.0,139.0,29.0,26.0,12.0
Nilai → Batang Benar,0.0,1.0,0.0,0.0,0.0,1.0,96.0,23.0,24.0,20.0,41.0,50.0,54.0,41.0,54.0,46.0,53.0,69.0,37.0,33.0,34.0,15.0,9.0,2.0
Nilai → Batang Kali,2.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,6.0,19.0,10.0,13.0,4.0,5.0,14.0,6.0,19.0,10.0,9.0,15.0,15.0,10.0,3.0
Nilai → Batu Caves,81.0,29.0,15.0,10.0,39.0,74.0,338.0,384.0,583.0,524.0,537.0,381.0,493.0,329.0,344.0,372.0,334.0,329.0,256.0,366.0,302.0,247.0,274.0,213.0
Nilai → Batu Kentonmen,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,12.0,13.0,8.0,16.0,7.0,16.0,10.0,10.0,18.0,27.0,17.0,21.0,13.0,9.0,4.0
Nilai → Batu Tiga,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,8.0,3.0,8.0,6.0,4.0,5.0,6.0,4.0,2.0,3.0,13.0,12.0,2.0,4.0,0.0,1.0
Nilai → Bukit Badak,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,6.0,3.0,9.0,8.0,5.0,5.0,11.0,20.0,3.0,3.0,4.0,3.0
Nilai → Jalan Kastam,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Nilai → Jalan Templer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0
Nilai → KL Sentral,57.0,40.0,15.0,2.0,24.0,252.0,3410.0,10243.0,9091.0,5984.0,5380.0,4390.0,4056.0,3224.0,3362.0,3509.0,3049.0,2632.0,2366.0,1831.0,1051.0,1456.0,646.0,341.0
Nilai → Kajang,22.0,15.0,2.0,1.0,2.0,147.0,4626.0,11471.0,4504.0,3006.0,3162.0,3281.0,3636.0,2625.0,1987.0,2733.0,2407.0,2066.0,2742.0,769.0,1578.0,1235.0,608.0,24.0
Nilai → Kajang 2,0.0,0.0,0.0,0.0,0.0,7.0,102.0,106.0,145.0,138.0,141.0,135.0,214.0,251.0,142.0,175.0,201.0,198.0,268.0,80.0,187.0,123.0,48.0,1.0
Nilai → Kampung Batu,1.0,0.0,0.0,0.0,13.0,12.0,36.0,38.0,126.0,50.0,57.0,40.0,78.0,88.0,121.0,90.0,164.0,124.0,100.0,100.0,89.0,71.0,70.0,58.0
Nilai → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,7.0,1.0,3.0,4.0,5.0,1.0,14.0,14.0,5.0,3.0,2.0,0.0
Nilai → Kampung Raja Uda,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,4.0,6.0,0.0,1.0,13.0,9.0,8.0,1.0,1.0
Nilai → Kepong,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,31.0,8.0,4.0,4.0,9.0,2.0,3.0,10.0,12.0,7.0,1.0,4.0,6.0,4.0,0.0,2.0
Nilai → Kepong Sentral,0.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,40.0,6.0,6.0,4.0,3.0,10.0,11.0,13.0,10.0,23.0,17.0,15.0,9.0,1.0,1.0,2.0
Nilai → Klang,0.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,15.0,24.0,21.0,9.0,13.0,16.0,34.0,48.0,36.0,22.0,75.0,63.0,26.0,21.0,18.0,6.0
Nilai → Kuala Kubu Bharu,1.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,23.0,7.0,10.0,3.0,15.0,4.0,7.0,9.0,10.0,10.0,9.0,3.0,4.0,6.0,3.0,1.0
Nilai → Kuala Lumpur,4.0,1.0,0.0,1.0,3.0,65.0,223.0,660.0,711.0,543.0,580.0,608.0,515.0,285.0,370.0,204.0,283.0,205.0,145.0,128.0,71.0,121.0,50.0,11.0
Nilai → Kuang,2.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,8.0,10.0,9.0,9.0,11.0,23.0,16.0,33.0,20.0,17.0,8.0,8.0,6.0,5.0
Nilai → Labu,1.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,62.0,27.0,19.0,47.0,33.0,59.0,45.0,36.0,51.0,137.0,83.0,133.0,61.0,29.0,19.0,8.0
Nilai → Midvalley,13.0,7.0,0.0,0.0,2.0,12.0,1084.0,2089.0,2823.0,1724.0,1425.0,1134.0,652.0,538.0,522.0,507.0,396.0,272.0,315.0,141.0,123.0,149.0,41.0,35.0
Nilai → Nilai,4.0,1.0,1.0,1.0,2.0,2.0,36.0,26.0,26.0,28.0,44.0,29.0,30.0,33.0,39.0,32.0,32.0,34.0,34.0,85.0,37.0,19.0,12.0,16.0
Nilai → Padang Jawa,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,2.0,2.0,2.0,3.0,5.0,18.0,15.0,10.0,5.0,45.0,33.0,10.0,8.0,23.0,0.0
Nilai → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,2.0,16.0,7.0,11.0,29.0,6.0,0.0
Nilai → Pelabuhan Klang Selatan,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,9.0,4.0,2.0,2.0,1.0
Nilai → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,61.0,31.0,3.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
Nilai → Petaling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,2.0,2.0,0.0
Nilai → Pulau Sebang (Tampin),10.0,4.0,6.0,3.0,3.0,8.0,305.0,363.0,252.0,213.0,480.0,249.0,329.0,245.0,355.0,560.0,506.0,654.0,756.0,901.0,487.0,176.0,87.0,27.0
Nilai → Putra,2.0,4.0,1.0,2.0,0.0,2.0,181.0,442.0,452.0,255.0,246.0,123.0,107.0,66.0,90.0,75.0,85.0,57.0,55.0,46.0,35.0,144.0,40.0,11.0
Nilai → Rasa,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,5.0,1.0,2.0,3.0,6.0,1.0,8.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0
Nilai → Rawang,1.0,0.0,0.0,0.0,0.0,1.0,31.0,28.0,17.0,35.0,40.0,21.0,59.0,49.0,44.0,52.0,78.0,67.0,86.0,62.0,28.0,31.0,42.0,20.0
Nilai → Rembau,3.0,0.0,1.0,0.0,0.0,1.0,67.0,227.0,75.0,45.0,91.0,62.0,92.0,79.0,80.0,143.0,222.0,133.0,357.0,308.0,166.0,49.0,32.0,2.0
Nilai → Salak Selatan,3.0,1.0,0.0,0.0,0.0,3.0,50.0,247.0,179.0,248.0,100.0,85.0,53.0,47.0,74.0,91.0,78.0,57.0,76.0,75.0,82.0,76.0,34.0,13.0
Nilai → Segambut,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,18.0,3.0,6.0,10.0,16.0,1.0,13.0,11.0,7.0,13.0,10.0,4.0,4.0,1.0,1.0,1.0
Nilai → Senawang,18.0,0.0,1.0,0.0,0.0,0.0,161.0,169.0,387.0,140.0,106.0,212.0,169.0,257.0,205.0,213.0,332.0,468.0,546.0,484.0,214.0,170.0,139.0,83.0
Nilai → Sentul,3.0,0.0,0.0,0.0,0.0,3.0,71.0,96.0,363.0,137.0,170.0,73.0,49.0,79.0,82.0,71.0,93.0,94.0,85.0,94.0,56.0,73.0,31.0,19.0
Nilai → Seputeh,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,3.0,12.0,25.0,31.0,22.0,19.0,21.0,12.0,10.0,20.0,16.0,18.0,17.0,20.0,3.0,5.0
Nilai → Serdang,2.0,1.0,4.0,0.0,3.0,18.0,201.0,386.0,321.0,373.0,354.0,412.0,293.0,197.0,246.0,338.0,236.0,306.0,187.0,274.0,234.0,172.0,68.0,13.0
Nilai → Seremban,140.0,13.0,6.0,1.0,1.0,22.0,853.0,2355.0,1998.0,1358.0,943.0,1832.0,1529.0,1956.0,1520.0,1254.0,1463.0,1219.0,1977.0,1868.0,708.0,568.0,439.0,218.0
Nilai → Serendah,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,5.0,6.0,2.0,7.0,7.0,14.0,11.0,15.0,19.0,12.0,6.0,2.0,4.0,7.0
Nilai → Seri Setia,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,14.0,11.0,3.0,2.0,0.0,0.0
Nilai → Setia Jaya,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,6.0,1.0,23.0,34.0,13.0,5.0,1.0,4.0
Nilai → Shah Alam,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,25.0,1.0,15.0,3.0,11.0,6.0,18.0,42.0,15.0,15.0,95.0,68.0,31.0,16.0,27.0,4.0
Nilai → Subang Jaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,4.0,2.0,6.0,1.0,4.0,8.0,11.0,4.0,0.0,3.0,0.0
Nilai → Sungai Buloh,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,40.0,16.0,24.0,30.0,27.0,20.0,46.0,39.0,36.0,41.0,29.0,29.0,17.0,26.0,11.0,10.0
Nilai → Sungai Gadut,8.0,1.0,0.0,0.0,0.0,1.0,81.0,108.0,69.0,67.0,84.0,98.0,195.0,198.0,176.0,177.0,241.0,401.0,427.0,451.0,211.0,143.0,113.0,57.0
Nilai → Taman Wahyu,2.0,0.0,0.0,0.0,0.0,5.0,14.0,13.0,56.0,30.0,32.0,19.0,33.0,31.0,45.0,34.0,51.0,59.0,18.0,37.0,24.0,41.0,18.0,7.0
Nilai → Tanjong Malim,9.0,1.0,0.0,0.0,0.0,5.0,38.0,33.0,18.0,29.0,23.0,37.0,38.0,61.0,36.0,42.0,28.0,51.0,49.0,44.0,56.0,21.0,19.0,10.0
Nilai → Telok Gadong,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,5.0,3.0,8.0,10.0,3.0,0.0,1.0
Nilai → Telok Pulai,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,0.0,2.0,0.0,1.0,3.0,3.0,4.0,2.0,2.0,25.0,8.0,4.0,8.0,1.0
Nilai → Tiroi,3.0,0.0,1.0,0.0,0.0,0.0,37.0,40.0,68.0,51.0,33.0,89.0,87.0,175.0,137.0,113.0,139.0,233.0,324.0,229.0,97.0,62.0,145.0,9.0
Nilai → UKM,4.0,2.0,0.0,2.0,0.0,7.0,170.0,591.0,229.0,159.0,247.0,168.0,220.0,217.0,191.0,237.0,183.0,186.0,170.0,140.0,181.0,123.0,66.0,0.0
Nilai → Unknown,0.0,0.0,0.0,0.0,0.0,3.0,14.0,7.0,18.0,8.0,12.0,10.0,10.0,4.0,8.0,8.0,14.0,7.0,11.0,6.0,6.0,1.0,2.0,0.0
Padang Jawa → Abdullah Hukum,2.0,0.0,1.0,1.0,1.0,1.0,112.0,914.0,1778.0,1284.0,242.0,29.0,23.0,14.0,11.0,10.0,10.0,8.0,6.0,10.0,2.0,1.0,0.0,0.0
Padang Jawa → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,7.0,3.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0
Padang Jawa → Bandar Tasek Selatan,1.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,28.0,19.0,26.0,5.0,7.0,4.0,6.0,4.0,0.0,9.0,2.0,2.0,6.0,0.0,1.0,2.0
Padang Jawa → Bangi,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,35.0,8.0,8.0,14.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0
Padang Jawa → Bank Negara,1.0,0.0,0.0,1.0,0.0,1.0,51.0,109.0,812.0,176.0,103.0,19.0,6.0,3.0,5.0,2.0,3.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0
Padang Jawa → Batang Benar,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,6.0,23.0,8.0,1.0,0.0,3.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0
Padang Jawa → Batang Kali,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,16.0,3.0,12.0,23.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0
Padang Jawa → Batu Caves,42.0,5.0,0.0,6.0,0.0,10.0,28.0,15.0,30.0,52.0,29.0,14.0,22.0,5.0,8.0,2.0,5.0,8.0,18.0,35.0,46.0,43.0,28.0,3.0
Padang Jawa → Batu Kentonmen,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Padang Jawa → Batu Tiga,0.0,1.0,0.0,0.0,0.0,0.0,62.0,168.0,74.0,32.0,4.0,3.0,10.0,2.0,6.0,6.0,2.0,6.0,7.0,6.0,8.0,2.0,6.0,0.0
